id	start	end	type	head	neclass	person	quote	gender	human	number	cluster	text
1564	7056	7056	noun	7056	-	-	O	fm	1	pl	1564	agenten
1565	7058	7058	noun	7058	-	-	O	-	-	sg	1565	politie
1566	7060	7060	noun	7060	-	-	O	n	0	pl	1566	petten
1567	7067	7068	name	7068	LOC	-	O	n	0	sg	1567	't Damrak
1568	7070	7070	pronoun	7070	-	3	O	n	0	pl	1566	ze
1569	7075	7075	pronoun	7075	-	1	O	fm	1	sg	3	ik
1570	7077	7084	noun	7078	-	-	O	n	0	pl	1570	de achterkanten van de huizen van de Warmoesstraat
1571	7080	7084	noun	7081	-	-	O	n	0	pl	1426	de huizen van de Warmoesstraat
1572	7083	7084	name	7084	LOC	-	O	n	0	sg	1572	de Warmoesstraat
1573	7088	7089	noun	7089	-	-	O	n	0	sg	160	't water
1574	7092	7096	noun	7093	-	-	O	n	0	sg	687	den toren van de Oudekerk
1575	7095	7096	name	7096	LOC	-	O	n	0	both	1575	de Oudekerk
1576	7116	7118	noun	7118	-	-	O	m	1	pl	6	diezelfde nette heeren
1577	7121	7121	noun	7121	-	-	O	n	0	sg	1577	haar
1578	7127	7127	pronoun	7127	-	-	O	-	-	pl	1578	die
1579	7129	7133	noun	7130	-	-	O	n	0	sg	1579	een kreukel in hun jas
1580	7132	7133	noun	7133	-	-	O	n	0	sg	1580	hun jas
1581	7132	7132	pronoun	7132	-	3	O	m	1	pl	6	hun
1582	7135	7140	noun	7136	-	-	O	n	0	sg	1582	een spatje modder op hun schoenen
1583	7139	7140	noun	7140	-	-	O	-	-	pl	1583	hun schoenen
1584	7139	7139	pronoun	7139	-	3	O	m	1	pl	6	hun
1585	7144	7144	pronoun	7144	-	3	O	m	1	pl	6	ze
1586	7151	7151	pronoun	7151	-	3	O	m	1	pl	6	ze
1587	7162	7162	pronoun	7162	-	3	O	m	1	pl	6	ze
1588	7175	7175	pronoun	7175	-	3	O	m	1	pl	6	ze
1589	7178	7178	pronoun	7178	-	-	O	-	-	pl	1589	elkaar
1590	7180	7181	noun	7181	-	-	O	n	0	sg	1590	Hun kleeding
1591	7180	7180	pronoun	7180	-	3	O	m	1	pl	6	Hun
1592	7183	7184	noun	7184	-	-	O	n	0	sg	1592	een kleinigheid
1593	7199	7199	pronoun	7199	-	2	O	fm	1	sg	29	je
1594	7203	7203	pronoun	7203	-	3	O	m	1	pl	6	zij
1595	7209	7210	noun	7210	-	-	O	n	0	sg	1595	't reine
1596	7213	7214	noun	7214	-	-	O	n	0	sg	1580	Een jas
1597	7218	7219	noun	7219	-	-	O	n	0	sg	1580	een jas
1598	7221	7222	noun	7222	-	-	O	n	0	sg	1598	een vest
1599	7223	7224	noun	7224	-	-	O	n	0	sg	1598	een vest
1600	7227	7229	noun	7229	-	-	O	f	1	sg	1600	een fatsoenlijke vrouw
1601	7230	7232	noun	7232	-	-	O	f	1	sg	1600	een fatsoenlijke vrouw
1602	7234	7235	noun	7235	-	-	O	f	1	sg	1602	een meid
1603	7236	7237	noun	7237	-	-	O	f	1	sg	1602	een meid
1604	7248	7248	pronoun	7248	-	3	O	m	1	pl	6	ze
1605	7255	7256	noun	7256	-	-	O	n	0	sg	1605	hun stand
1606	7255	7255	pronoun	7255	-	3	O	m	1	pl	6	hun
1607	7259	7259	pronoun	7259	-	1	O	fm	1	sg	3	ik
1608	7267	7268	name	7268	LOC	-	O	n	0	sg	1608	't Rokin
1609	7274	7274	pronoun	7274	-	3	O	m	1	pl	6	ze
1610	7281	7281	noun	7281	-	-	O	n	0	sg	1610	lijn
1611	7284	7284	pronoun	7284	-	1	O	fm	1	sg	3	ik
1612	7286	7288	name	7288	LOC	-	O	n	0	sg	1612	de Nieuwezijds Voorburgwal
1613	7295	7295	pronoun	7295	-	3	O	m	1	pl	6	ze
1614	7296	7296	pronoun	7296	-	3	O	n	0	sg	1612	die
1615	7304	7305	noun	7305	-	-	O	n	0	sg	795	de tram
1616	7312	7312	pronoun	7312	-	2	O	fm	1	sg	29	je
1617	7319	7321	noun	7321	-	-	O	n	0	sg	1617	den eenen kant
1618	7323	7324	noun	7324	-	-	O	n	0	both	782	den anderen
1619	7328	7329	noun	7328	-	-	O	n	0	sg	1610	lijn twee
1620	7331	7339	noun	7332	-	-	O	n	0	sg	1620	de lijn bij uitnemendheid der nette en gewichtige heeren
1621	7334	7339	noun	7334	-	-	O	-	-	sg	1621	uitnemendheid der nette en gewichtige heeren
1622	7335	7339	noun	7339	-	-	O	m	1	pl	6	der nette en gewichtige heeren
1623	7341	7345	noun	7345	-	-	O	m	1	pl	6	Een paar vreeselijk gewichtige heeren
1624	7348	7349	noun	7349	-	-	O	n	0	sg	795	de tram
1625	7353	7353	pronoun	7353	-	1	O	fm	1	sg	3	ik
1626	7358	7362	noun	7359	-	-	O	n	0	sg	1626	het zonnetje op den Voorburgwal
1627	7361	7362	name	7362	LOC	-	O	n	0	sg	1612	den Voorburgwal
1628	7364	7367	noun	7365	-	-	O	n	0	sg	1628	't groen der boompjes
1629	7366	7367	noun	7367	-	-	O	n	0	pl	1629	der boompjes
1630	7373	7373	pronoun	7373	-	1	O	fm	1	sg	3	ik
1631	7376	7381	noun	7377	-	-	O	n	0	sg	1631	de schaduw van de Nieuwe kerk
1632	7379	7381	noun	7381	-	-	O	n	0	both	6	de Nieuwe kerk
1633	7382	7385	noun	7383	-	-	O	n	0	sg	489	den overkant der straat
1634	7384	7385	noun	7385	-	-	O	m	1	sg	482	der straat
1635	7393	7393	pronoun	7393	-	1	O	fm	1	sg	3	ik
1636	7395	7395	pronoun	7395	-	1	O	fm	1	sg	3	me
1637	7398	7398	pronoun	7398	-	1	O	fm	1	sg	3	ik
1638	7408	7409	noun	7409	-	-	O	n	0	sg	1631	dezelfde schaduw
1639	7417	7417	pronoun	7417	-	1	O	fm	1	sg	3	ik
1640	7425	7426	name	7426	LOC	-	O	n	0	sg	1612	de Voorburgwal
1641	7433	7437	noun	7434	-	-	O	n	0	sg	1631	de schaduw van die kerk
1642	7436	7437	noun	7437	-	-	O	n	0	sg	6	die kerk
1643	7441	7441	pronoun	7441	-	-	O	n	0	sg	6	die
1644	7443	7448	noun	7445	-	-	O	n	0	sg	1644	de heele breedte van de straat
1645	7447	7448	noun	7448	-	-	O	m	1	sg	482	de straat
1646	7453	7453	pronoun	7453	-	3	O	m	1	sg	482	hij
1647	7454	7455	noun	7455	-	-	O	n	0	pl	974	de rails
1648	7458	7459	noun	7459	-	-	O	n	0	sg	795	de tram
1649	7462	7463	noun	7463	-	-	O	n	0	sg	6	de zon
1650	7465	7466	noun	7466	-	-	O	n	0	sg	6	de kerk
1651	7473	7474	noun	7474	-	-	O	n	0	sg	1651	dezelfde wagen
1652	7476	7476	pronoun	7476	-	3	O	m	1	sg	482	hij
1653	7483	7487	noun	7484	-	-	O	n	0	sg	1653	dezelfde plaats door die schaduw
1654	7486	7487	noun	7487	-	-	O	n	0	sg	1631	die schaduw
1655	7492	7492	pronoun	7492	-	1	O	fm	1	sg	3	ik
1656	7495	7499	noun	7499	-	-	O	m	1	pl	6	die twee vreeselijk gewichtige heeren
1657	7502	7502	pronoun	7502	-	1	O	fm	1	sg	3	ik
1658	7509	7509	name	7509	LOC	-	O	n	0	sg	1280	Rhenen
1659	7510	7513	noun	7511	-	-	O	n	0	sg	1367	de hoofdstad der wereld
1660	7512	7513	noun	7513	-	-	O	n	0	sg	447	der wereld
1661	7523	7524	noun	7524	-	-	O	n	0	sg	447	die wereld
1662	7529	7529	pronoun	7529	-	1	O	fm	1	sg	3	ik
1663	7533	7535	noun	7535	-	-	O	m	1	pl	6	die twee heeren
1664	7544	7547	noun	7545	-	-	O	n	0	sg	1664	de rechtbank des Heeren
1665	7546	7547	name	7547	PER	-	O	n	0	sg	1665	des Heeren
1666	7559	7560	noun	7560	-	-	O	m	1	pl	6	gewichtige heeren
1667	7562	7562	pronoun	7562	-	3	O	fm	1	pl	1667	hen
1668	7568	7568	pronoun	7568	-	3	O	fm	1	pl	1667	ze
1669	7569	7571	noun	7571	-	-	O	n	0	sg	1669	hun stomme aplomb
1670	7569	7569	pronoun	7569	-	3	O	fm	1	pl	1667	hun
1671	7576	7576	pronoun	7576	-	3	O	fm	1	pl	1667	ze
1672	7582	7584	noun	7584	-	-	O	-	-	pl	1672	hun gepoetste schoenen
1673	7582	7582	pronoun	7582	-	3	O	fm	1	pl	1667	hun
1674	7592	7597	noun	7594	-	-	O	n	0	pl	1674	die nette scheidingen in hun haar
1675	7596	7597	noun	7597	-	-	O	n	0	sg	1675	hun haar
1676	7596	7596	pronoun	7596	-	3	O	n	0	pl	1674	hun
1677	7601	7601	pronoun	7601	-	3	O	n	0	pl	1674	ze
1678	7606	7610	noun	7608	-	-	O	n	0	sg	1678	hun stupide vertoon van meerderheid
1679	7606	7606	pronoun	7606	-	3	O	n	0	pl	1674	hun
1680	7610	7610	noun	7610	-	-	O	-	-	sg	1680	meerderheid
1681	7615	7619	noun	7616	-	-	O	n	0	sg	1592	een kleinigheid op die gezichten
1682	7618	7619	noun	7619	-	-	O	n	0	pl	1682	die gezichten
1683	7626	7626	pronoun	7626	-	3	O	n	0	pl	1674	ze
1684	7628	7633	noun	7633	-	-	O	mn	-	pl	6	die andere , nog gewichtiger heeren
1685	7637	7637	pronoun	7637	-	-	O	m	1	pl	6	die
1686	7638	7638	pronoun	7638	-	3	O	n	0	pl	1674	ze
1687	7649	7650	noun	7650	-	-	O	m	1	pl	1687	idealistische jongelingen
1688	7657	7657	noun	7657	-	-	O	n	0	pl	1688	gedichtjes
1689	7659	7659	noun	7659	-	-	O	n	0	pl	1689	schilderijtjes
1690	7662	7662	pronoun	7662	-	3	O	m	1	pl	1687	zich
1691	7688	7692	noun	7689	-	-	O	f	1	sg	1691	een meisje met een viool
1692	7691	7692	noun	7692	-	-	O	n	0	sg	1692	een viool
1693	7694	7695	noun	7695	-	-	O	n	0	sg	795	de tram
1694	7699	7701	noun	7701	-	-	O	n	0	pl	1694	haar zwarte oogjes
1695	7699	7699	pronoun	7699	-	3	O	n	0	sg	795	haar
1696	7703	7707	noun	7704	-	-	O	n	0	pl	1696	de puntjes van haar schoentjes
1697	7706	7707	noun	7707	-	-	O	n	0	pl	1697	haar schoentjes
1698	7706	7706	pronoun	7706	-	3	O	n	0	sg	795	haar
1699	7710	7710	pronoun	7710	-	1	O	fm	1	sg	3	ik
1700	7713	7717	noun	7714	-	-	O	n	0	sg	1700	de ronding van haar zomermanteltje
1701	7716	7717	noun	7717	-	-	O	n	0	sg	1701	haar zomermanteltje
1702	7716	7716	pronoun	7716	-	3	O	n	0	sg	1700	haar
1703	7720	7722	noun	7722	-	-	O	m	1	pl	6	die nette heeren
1704	7725	7725	name	7725	PER	-	O	m	1	sg	32	Hoyer
1705	7727	7727	pronoun	7727	-	1	O	fm	1	sg	3	ik
1706	7730	7730	pronoun	7730	-	3	O	m	1	sg	32	Hij
1707	7735	7740	noun	7736	-	-	O	n	0	sg	1707	een straatje van den tweeden rang
1708	7738	7740	noun	7740	-	-	O	n	0	sg	1708	den tweeden rang
1709	7743	7744	name	7744	LOC	-	O	n	0	sg	1709	't Concertgebouw
1710	7746	7746	pronoun	7746	-	3	O	m	1	sg	32	Hij
1711	7748	7748	pronoun	7748	-	1	O	fm	1	sg	3	me
1712	7750	7751	noun	7751	-	-	O	n	0	sg	1712	een zitkamer
1713	7754	7754	pronoun	7754	-	1	O	fm	1	sg	3	ik
1714	7761	7763	noun	7763	-	-	O	n	0	sg	1714	zoo'n duur kleed
1715	7765	7766	noun	7766	-	-	O	n	0	pl	6	Zijn gordijnen
1716	7765	7765	pronoun	7765	-	3	O	n	0	sg	1714	Zijn
1717	7769	7769	noun	7769	-	-	O	n	0	sg	1717	pluche
1718	7771	7776	noun	7772	-	-	O	n	0	pl	1718	z'n stoelen bekleed met geel moquette
1719	7771	7771	pronoun	7771	-	3	O	n	0	sg	1717	z'n
1720	7775	7776	noun	7776	-	-	O	n	0	sg	1720	geel moquette
1721	7779	7780	noun	7780	-	-	O	n	0	sg	1721	den schoorsteen
1722	7782	7786	noun	7784	-	-	O	n	0	sg	1722	een zwarte pendule met candelabres
1723	7786	7786	noun	7786	-	-	O	-	-	sg	1723	candelabres
1724	7788	7788	pronoun	7788	-	1	O	fm	1	sg	3	ik
1725	7791	7791	pronoun	7791	-	1	O	fm	1	sg	3	ik
1726	7795	7797	noun	7797	-	-	O	n	0	sg	1726	een bronzen paard
1727	7802	7805	noun	7802	-	-	O	n	0	pl	6	dingen uit dure bazars
1728	7804	7805	noun	7805	-	-	O	-	-	pl	1728	dure bazars
1729	7810	7810	pronoun	7810	-	1	O	fm	1	sg	3	ik
1730	7814	7814	pronoun	7814	-	1	O	fm	1	sg	3	ik
1731	7820	7823	noun	7821	-	-	O	n	0	sg	1731	de punt van een
1732	7827	7827	pronoun	7827	-	1	O	fm	1	sg	3	ik
1733	7832	7832	name	7832	PER	-	O	m	1	sg	32	Hoyer
1734	7839	7839	name	7839	PER	-	O	m	1	sg	32	Hoyer
1735	7844	7844	pronoun	7844	-	3	O	n	0	pl	6	Ze
1736	7846	7849	noun	7849	-	-	O	n	0	sg	1736	de ouwe stomme streek
1737	7851	7854	noun	7852	-	-	O	n	0	sg	1737	een naaktfiguur van hem
1738	7854	7854	pronoun	7854	-	3	O	m	1	sg	32	hem
1739	7858	7859	name	7859	LOC	-	O	n	0	both	1739	De Wellust
1740	7861	7861	pronoun	7861	-	3	O	m	1	sg	32	hij
1741	7862	7863	noun	7863	-	-	O	f	1	sg	1741	de dame
1742	7866	7866	pronoun	7866	-	3	O	f	1	sg	1741	ze
1743	7871	7871	pronoun	7871	-	1	O	fm	1	sg	3	ik
1744	7876	7876	pronoun	7876	-	1	O	fm	1	sg	3	ik
1745	7878	7880	noun	7880	-	-	O	n	0	sg	1745	een fatsoenlijk tijdschrift
1746	7890	7890	name	7890	PER	-	O	m	1	sg	32	Hoyer
1747	7894	7895	noun	7895	-	-	O	n	0	pl	1747	gemeubileerde kamers
1748	7898	7903	noun	7900	-	-	O	f	1	sg	1748	een nette weduwe met drie namen
1749	7902	7903	noun	7903	-	-	O	n	0	pl	498	drie namen
1750	7907	7911	noun	7909	-	-	O	m	1	sg	1750	een vrouwelijke advocaat in huis
1751	7911	7911	noun	7911	-	-	O	n	0	sg	146	huis
1752	7914	7917	noun	7915	-	-	O	n	0	sg	1752	een assistent-resident met verlof
1753	7917	7917	noun	7917	-	-	O	n	0	sg	1753	verlof
1754	7920	7920	noun	7920	-	-	O	f	1	sg	1600	vrouw
1755	7922	7922	noun	7922	-	-	O	fm	1	sg	1755	kind
1756	7925	7925	pronoun	7925	-	3	O	m	1	sg	1750	hij
1757	7930	7931	noun	7931	-	-	O	f	1	sg	1748	de weduwe
1758	7942	7942	noun	7942	-	-	O	f	1	sg	1758	Schoenen
1759	7948	7948	pronoun	7948	-	1	O	fm	1	sg	3	ik
1760	7954	7958	noun	7955	-	-	O	n	0	sg	1731	de punt van mijn stoel
1761	7957	7958	noun	7958	-	-	O	n	0	sg	1761	mijn stoel
1762	7957	7957	pronoun	7957	-	1	O	fm	1	sg	3	mijn
1763	7962	7967	noun	7964	-	-	O	n	0	sg	1763	de gedraaide poot van de tafel
1764	7966	7967	noun	7967	-	-	O	n	0	sg	357	de tafel
1765	7970	7975	noun	7972	-	-	O	n	0	sg	1765	de vergulde lijst van den spiegel
1766	7974	7975	noun	7975	-	-	O	n	0	sg	1766	den spiegel
1767	7982	7982	pronoun	7982	-	1	O	fm	1	sg	3	Ik
1768	7987	7987	pronoun	7987	-	1	O	fm	1	sg	3	mijn
1769	7991	7991	pronoun	7991	-	1	O	fm	1	sg	3	ik
1770	7996	7996	pronoun	7996	-	1	O	fm	1	sg	3	ik
1771	7998	7998	pronoun	7998	-	1	O	fm	1	sg	3	mezelf
1772	8003	8004	noun	8004	-	-	O	n	0	sg	1772	een daas
1773	8006	8008	noun	8008	-	-	O	n	0	sg	1197	mijn eigen geluid
1774	8006	8006	pronoun	8006	-	1	O	fm	1	sg	3	mijn
1775	8012	8017	noun	8014	-	-	O	n	0	sg	478	een naargeestig licht in de kamer
1776	8016	8017	noun	8017	-	-	O	n	0	sg	689	de kamer
1777	8019	8019	pronoun	8019	-	1	O	fm	1	sg	3	ik
1778	8022	8023	noun	8023	-	-	O	f	1	sg	1748	de weduwe
1779	8029	8029	pronoun	8029	-	1	O	fm	1	sg	3	Ik
1780	8032	8032	pronoun	8032	-	1	O	fm	1	sg	3	ik
1781	8039	8041	noun	8041	-	-	O	n	0	pl	6	de drie muren
1782	8043	8043	pronoun	8043	-	-	O	n	0	pl	6	die
1783	8044	8044	pronoun	8044	-	1	O	fm	1	sg	3	ik
1784	8049	8050	noun	8050	-	-	O	-	-	sg	1784	te veel
1785	8055	8055	pronoun	8055	-	3	O	n	0	pl	6	ze
1786	8059	8059	pronoun	8059	-	1	O	fm	1	sg	3	ik
1787	8066	8066	pronoun	8066	-	1	O	fm	1	sg	3	Ik
1788	8069	8070	noun	8070	-	-	O	n	0	sg	307	de deur
1789	8072	8072	pronoun	8072	-	1	O	fm	1	sg	3	ik
1790	8075	8076	noun	8076	-	-	O	n	0	pl	1790	mijn oogen
1791	8075	8075	pronoun	8075	-	1	O	fm	1	sg	3	mijn
1792	8083	8083	pronoun	8083	-	1	O	fm	1	sg	3	ik
1793	8088	8089	noun	8089	-	-	O	n	0	sg	307	De deur
1794	8092	8093	noun	8093	-	-	O	n	0	pl	1794	Vage visioenen
1795	8095	8095	pronoun	8095	-	1	O	fm	1	sg	3	ik
1796	8097	8098	name	8098	LOC	-	O	n	0	both	1796	de Cunera
1797	8101	8108	noun	8102	-	-	O	n	0	sg	1797	den hoek van den Grebbeberg met de rivier
1798	8104	8108	name	8105	LOC	-	O	n	0	sg	1798	den Grebbeberg met de rivier
1799	8107	8108	noun	8108	-	-	O	n	0	sg	1416	de rivier
1800	8111	8116	noun	8113	-	-	O	n	0	sg	1800	't zonnige plein voor 't Centraalstation
1801	8115	8116	name	8116	ORG	-	O	n	0	sg	1558	't Centraalstation
1802	8118	8123	noun	8120	-	-	O	n	0	sg	1802	de blinkende wijzerplaat van de Oudekerk
1803	8122	8123	name	8123	LOC	-	O	n	0	both	1575	de Oudekerk
1804	8128	8128	pronoun	8128	-	1	O	fm	1	sg	3	ik
1805	8129	8138	noun	8131	-	-	O	n	0	pl	1805	de geschilderde vlammen van 't nagemaakte eikenhout van die deur
1806	8133	8138	noun	8135	-	-	O	n	0	sg	1806	't nagemaakte eikenhout van die deur
1807	8137	8138	noun	8138	-	-	O	n	0	sg	307	die deur
1808	8153	8153	name	8153	PER	-	O	m	1	sg	32	Hoyer
1809	8158	8158	pronoun	8158	-	1	O	fm	1	sg	3	ik
1810	8163	8163	pronoun	8163	-	1	O	fm	1	sg	3	ik
1811	8168	8169	noun	8169	-	-	O	n	0	sg	1811	mijn tong
1812	8168	8168	pronoun	8168	-	1	O	fm	1	sg	3	mijn
1813	8175	8175	noun	8175	-	-	O	n	0	sg	1197	geluid
1814	8177	8178	noun	8178	-	-	O	n	0	sg	1814	m'n mond
1815	8177	8177	pronoun	8177	-	1	O	fm	1	sg	3	m'n
1816	8180	8180	pronoun	8180	-	1	O	fm	1	sg	3	ik
1817	8187	8187	name	8187	PER	-	O	m	1	sg	32	Hoyer
1818	8189	8190	noun	8190	-	-	O	n	0	sg	1818	Z'n atelier
1819	8189	8189	pronoun	8189	-	3	O	m	1	sg	32	Z'n
1820	8195	8195	pronoun	8195	-	3	O	m	1	sg	32	hij
1821	8196	8196	pronoun	8196	-	1	O	fm	1	sg	3	me
1822	8205	8205	pronoun	8205	-	1	O	fm	1	sg	3	ik
1823	8207	8207	pronoun	8207	-	3	O	m	1	sg	32	'm
1824	8210	8210	pronoun	8210	-	3	I	n	0	sg	1818	Dit
1825	8213	8214	noun	8214	-	-	I	n	0	sg	1818	't privaat
1826	8217	8217	pronoun	8217	-	1	O	fm	1	sg	3	Ik
1827	8228	8229	noun	8229	-	-	O	m	1	sg	406	een heer
1828	8230	8230	pronoun	8230	-	2	O	fm	1	sg	29	je
1829	8231	8232	noun	8232	-	-	O	n	0	sg	1829	z'n huis
1830	8231	8231	pronoun	8231	-	3	O	m	1	sg	406	z'n
1831	8238	8238	name	8238	PER	-	O	m	1	sg	32	Hoyer
1832	8245	8246	noun	8246	-	-	I	n	0	sg	1832	een kast
1833	8249	8249	pronoun	8249	-	3	O	m	1	sg	32	-ie
1834	8252	8252	pronoun	8252	-	1	O	fm	1	sg	3	ik
1835	8257	8257	pronoun	8257	-	3	O	m	1	sg	32	-ie
1836	8265	8266	noun	8266	-	-	I	n	0	sg	1832	een kast
1837	8271	8271	pronoun	8271	-	3	O	m	1	sg	32	-ie
1838	8282	8283	noun	8283	-	-	O	n	0	pl	1838	De gangetjes
1839	8287	8288	noun	8288	-	-	O	fm	1	pl	1839	de loopertjes
1840	8291	8294	noun	8292	-	-	O	n	0	pl	1840	de trapjes naar rato
1841	8294	8294	noun	8294	-	-	O	m	1	sg	1841	rato
1842	8297	8298	noun	8298	-	-	O	n	0	pl	1842	dunne spijltjes
1843	8300	8301	noun	8301	-	-	O	n	0	sg	677	een beetje
1844	8314	8314	pronoun	8314	-	1	O	fm	1	sg	3	ik
1845	8319	8319	name	8319	PER	-	O	m	1	sg	32	Hoyer
1846	8325	8325	pronoun	8325	-	1	O	fm	1	sg	3	ik
1847	8333	8333	noun	8333	-	-	O	n	0	sg	478	licht
1848	8335	8340	noun	8337	-	-	O	n	0	sg	1848	't bekende licht van 't atelier
1849	8339	8340	noun	8340	-	-	O	n	0	sg	1818	't atelier
1850	8342	8343	noun	8343	-	-	O	n	0	sg	1850	De ezel
1851	8349	8351	noun	8351	-	-	O	n	0	sg	1761	een dure stoel
1852	8353	8354	noun	8354	-	-	O	n	0	sg	1852	een clubstoel
1853	8356	8356	pronoun	8356	-	1	O	fm	1	sg	3	ik
1854	8363	8363	pronoun	8363	-	1	O	fm	1	sg	3	ik
1855	8365	8366	noun	8366	-	-	O	n	0	sg	1761	zoo'n stoel
1856	8369	8369	name	8369	PER	-	O	m	1	sg	32	Hoyer
1857	8372	8372	noun	8372	-	-	O	n	0	pl	1857	portretten
1858	8374	8374	noun	8374	-	-	O	f	1	pl	1858	dames
1859	8376	8376	noun	8376	-	-	O	m	1	pl	1859	heeren
1860	8382	8382	pronoun	8382	-	3	O	m	1	sg	32	Hij
1861	8384	8384	pronoun	8384	-	1	O	fm	1	sg	3	me
1862	8386	8393	noun	8389	-	-	O	n	0	sg	1862	een pas begonnen portret van de vrouwelijke advocaat
1863	8391	8393	noun	8393	-	-	O	f	1	sg	1750	de vrouwelijke advocaat
1864	8396	8396	pronoun	8396	-	3	O	f	1	sg	1750	Zij
1865	8404	8404	name	8404	PER	-	O	m	1	sg	32	Hoyer
1866	8405	8407	noun	8406	-	-	O	n	0	sg	1818	z'n atelier buitenshuis
1867	8405	8405	pronoun	8405	-	3	O	m	1	sg	32	z'n
1868	8411	8412	noun	8412	-	-	O	f	1	sg	1868	de advocate
1869	8415	8415	noun	8415	-	-	I	f	1	sg	1869	mevrouw
1870	8423	8429	noun	8424	-	-	O	n	0	sg	1870	een deel van de zolder voor atelier
1871	8426	8429	noun	8427	-	-	O	n	0	sg	1871	de zolder voor atelier
1872	8429	8429	noun	8429	-	-	O	n	0	sg	1818	atelier
1873	8445	8446	noun	8446	-	-	O	f	1	sg	1748	de weduwe
1874	8451	8451	name	8451	PER	-	O	m	1	sg	32	Hoyer
1875	8452	8453	noun	8453	-	-	O	n	0	sg	1862	het portret
1876	8457	8467	noun	8458	-	-	O	f	1	sg	1876	een juffrouw van den Willemsparkweg met winterhoed , boa en mof
1877	8463	8463	noun	8463	-	-	O	-	-	sg	1877	winterhoed
1878	8465	8465	noun	8465	-	-	O	n	0	sg	1878	boa
1879	8467	8467	noun	8467	-	-	O	fm	1	sg	1879	mof
1880	8473	8474	noun	8474	-	-	O	n	0	pl	1880	haar kleeren
1881	8473	8473	pronoun	8473	-	3	O	f	1	sg	1748	haar
1882	8479	8479	pronoun	8479	-	3	O	m	1	sg	32	hij
1883	8483	8484	noun	8483	-	-	O	m	1	sg	1883	lid van
1884	8486	8486	name	8486	PER	-	I	f	1	sg	1884	Arti
1885	8490	8490	name	8490	PER	-	O	m	1	sg	6	Bavink
1886	8498	8498	pronoun	8498	-	3	O	m	1	sg	6	hij
1887	8507	8507	pronoun	8507	-	3	O	m	1	sg	32	hij
1888	8513	8513	name	8513	PER	-	O	m	1	sg	6	Kees
1889	8519	8519	name	8519	PER	-	O	fm	1	sg	6	Bavink
1890	8521	8521	pronoun	8521	-	3	O	m	1	sg	1883	hem
1891	8526	8526	noun	8526	-	-	O	m	1	sg	482	straat
1892	8529	8532	noun	8532	-	-	O	n	0	pl	1892	Drie of vier betrekkingen
1893	8534	8534	name	8534	PER	-	O	m	1	sg	6	Kees
1894	8544	8544	pronoun	8544	-	3	O	m	1	sg	6	hij
1895	8550	8551	noun	8551	-	-	O	m	1	sg	1895	Z'n vader
1896	8550	8550	pronoun	8550	-	3	O	m	1	sg	6	Z'n
1897	8554	8557	noun	8555	-	-	O	n	0	sg	1897	een betrekkinkje voor 'm
1898	8557	8557	pronoun	8557	-	3	O	m	1	sg	6	'm
1899	8560	8561	noun	8561	-	-	O	n	0	sg	1899	de gasfabriek
1900	8564	8564	pronoun	8564	-	3	I	m	1	sg	1895	Hij
1901	8568	8569	noun	8569	-	-	I	n	0	sg	1901	een uniformpet
1902	8572	8573	noun	8573	-	-	I	n	0	pl	1902	drie kruisjes
1903	8575	8576	name	8576	PER	-	I	m	1	sg	1903	G. G.
1904	8578	8579	noun	8579	-	-	I	n	0	sg	180	z'n voorhoofd
1905	8578	8578	pronoun	8578	-	3	I	m	1	sg	1895	z'n
1906	8581	8585	noun	8582	-	-	I	n	0	sg	1906	een boekje onder z'n arm
1907	8584	8585	noun	8585	-	-	I	n	0	sg	1178	z'n arm
1908	8584	8584	pronoun	8584	-	3	I	m	1	sg	1895	z'n
1909	8588	8595	noun	8589	-	-	I	m	1	sg	6	een vent bij 'm met een zwarte zak
1910	8591	8591	pronoun	8591	-	3	I	m	1	sg	1895	'm
1911	8593	8595	noun	8595	-	-	I	n	0	sg	753	een zwarte zak
1912	8598	8598	name	8598	PER	-	O	fm	1	sg	6	Bavink
1913	8601	8603	noun	8603	-	-	O	n	0	sg	1913	een heel gezicht
1914	8606	8606	pronoun	8606	-	3	O	m	1	sg	1895	Hij
1915	8608	8610	noun	8610	-	-	O	-	-	pl	1915	de halve stuivers
1916	8612	8613	noun	8613	-	-	O	n	0	pl	1916	de muntmeters
1917	8616	8618	noun	8618	-	-	O	m	1	sg	1917	de andere vent
1918	8620	8620	pronoun	8620	-	3	O	m	1	sg	1895	die
1919	8623	8624	noun	8624	-	-	O	n	0	sg	753	dien zak
1920	8628	8628	pronoun	8628	-	3	O	-	-	pl	1915	ze
1921	8629	8631	noun	8631	-	-	O	-	-	pl	1915	de halve stuivers
1922	8633	8634	noun	8634	-	-	O	n	0	sg	1922	de meter
1923	8640	8640	name	8640	PER	-	O	m	1	sg	6	Kees
1924	8643	8644	noun	8644	-	-	O	f	1	sg	6	de juffrouw
1925	8645	8645	pronoun	8645	-	-	O	f	1	sg	6	die
1926	8646	8647	noun	8647	-	-	O	-	-	pl	1915	halve stuivers
1927	8653	8653	pronoun	8653	-	3	O	m	1	sg	6	Hij
1928	8656	8656	pronoun	8656	-	3	O	m	1	sg	6	-ie
1929	8661	8661	name	8661	PER	-	O	m	1	sg	6	Bavink
1930	8663	8664	noun	8664	-	-	O	n	0	sg	1930	een eindje
1931	8666	8666	pronoun	8666	-	3	O	m	1	sg	1917	'm
